Timestamp	How did you get to this poll?	Which one are you?	When did you get into Yohaji?	What got you interested in Yohaji? (Optional)	Your NUMBER 1 favorite character?	Your other faves? (Around/up to 3)	Favorite character dynamics? (Around/up to 3)	Gush about your faves here!	Who were your favorite character(s) initially? (If it's not the same as your current faves)	Bonus question: Did you answer the 2022 poll?	Anything else you want to say?	no1	top3	Mentioned	when	reason	reason - character	og fav	wordcount	ships	Column 23	Column 24	Column 25
12/26/2024 14:43:00	Twitter	Manga reader	2024, irrelevant to anime announcement	The plot sounded interesting.	Takahashi Akira	Haruaki, Miki, and Hatanaka	Takahashi and Yamazaki, Haruaki and Sano friendship, Haruaki and Miki	Takahashi is crazy fucked up and really handsome. His yokai form is really cute too! I hope Tanaka-sensei will show us what an angry Takahashi looks like! When I read Takahashi telling Kuniko that knowledge is power, it really struck a cord in me because it's true. The more knowledge you have the easier you'll be to adapt to different situations. His desire to learn and his profession as a doctor reignited my desire to pursue the medical field. Takahashi became an inspiration for me despite being a nut.	Sano, Douman, and Seimei.	Yes	I really want to thank you for the English translations for Yohaji! (シ_ _)シ<br>Thank you for the hard work!!  •ᴗ•	Takahashi	Haruaki, Rintarou, Hatanaka	Takahashi	2024, irrelevant to anime announcement	Story		Sano, Principal, Seimei	89	Takahashi & Yamazaki, Haruaki & Sano, Haruaki & Rintarou			
12/26/2024 14:44:11	Twitter	Manga reader	2022	Plot line and characters 	Suzaku/Ranmaru	Douman/principal, Akira, haruaki	The teacher trio haruaki, miki, hatanaka	How ranmaru hides things his initial feelings and same as douman I love mysterious characters especially haruaki and seimei like bro I just re read where seimei was crying when suzaku found him said he lost to douman in the dream I just realized the hands of rock paper scissors there were haruaki and principal hand like how seimei what is your motive behind how much ranmaru and douman knows 	Takahashi Akira	No	Thank you for the hard for the translation of the manga and extras happy holidays 🍵🤲🫶	Ranmaru	Principal, Takahashi, Haruaki	Ranmaru, Douman, Haruaki, Seimei	2022	Story, Characters		Takahashi	70	Teacher trio			
12/26/2024 14:48:15	Tumblr	Manga reader	2023	I read new student at yokai school first then found out it was a side story and the teacher one was main story	Haruaki	Ame, sano, rintarou, ren, suzaku/ranmaru	Idiot trio, haruame, heian trio	Harus sooo cute always smiling. My fav drawing of him was when rintarou had a bad day and he made it better by giving him a mandra bun. Hes like a little sunshine.	Still haru	No	I just wanna open ranmarus brain and take a peek. Cuz wdym you remember hatanaka but not kurahashi who you fought with?? "I only remember those who are rich" like ok sure... Also the recent drawing tanamai did of kurahadhi texting ebisu abt haru is sooo??? CUZ WDYM IT WAS PLANNED!! 	Haruaki	Amaaki, Sano, Rintarou, Nyuudou, Ranmaru	Haruaki	2023				33	Yoseito trio, Abe twins, Heian trio			
12/26/2024 14:50:34	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	I saw someone doing a yohajj watch review, and decided to watch 	ABE HARUAKI SEIMEI YOU KNOW WHOOO AHHH	Fuji kun cuz he so pretty and slay, Takahashi cuz he so weirdo and slay, Marshmallow cuz he cute	Fuji and Saguru are so cuteee and I’m so glad that Fuji’s birthday have bits of their friendship! :D Nyuudou and Tamao :,) I cried so bad when Tamao finally showed Nyuudou his result QAQ Ebisu and Hatanaka… I wanna see them interact more erg… (the fact that Ebisu don’t mind hanging out with Hatanaka sensei is too cute for me….)  Three isn’t enough for me. I love all of them 。・゜・(ノД`)・゜・。	ILOVEYOUILOVEYOUILOVEYOUILOVEYOU<br><br>HARUAKI YOU ARE SO CUTE AND SO ENERGETIC AND THE BEST TEACHER THANK YOU FOR EXISTING AND PLS CONTINUE TO BE THEIR TEACHER IN THEIR THIRD YEAR THANK YOU<br>FUJIIII KUUUNNNNNNN YOOOUUUU ARRRREEEE SOOOOO PRETTTTTTYYYYYY<br>Takahashi san, please continue be a hentai weirdo lusting for knowledge, thank you. Best doctor ever. <br><br>(Sorry for the caps and spam :3)	Nope, same all the way (HARUAKIIII)	No	I love you Canada. Best Youhaji fan translator ever<br><br>And I love your art :D	Haruaki	Fuji, Takahashi, Marshmallow	Haruaki, Fuji, Takahashi	Post anime release (Oct 2024 - now)	Anime			56	Fuji & Ogoso, Tamao & Nyuudou			
12/26/2024 14:57:06	Twitter	Manga reader	Post anime announcement (Dec 2023 - Oct 2024)	because of oomf's rumblings 	suzaku / karasuma ranmaru	principal / ashiya douman, byakko, abe no seimei	gakutai / taigaku, ebisu-rintarou (i call it ebirou www), seimei-haruaki	okay.... pardon my english..... i love gakutai or taigaku because of their *ekhem* history together for 1000 years and how they manage to be each other's strength. i believe they acknowledge each other but they just keep it to themselves. one of my fav scene is when ashiya 'killed' seimei and suzaku being the ONLY person who doubted that murder. 1000 years later, the 2nd person who doubted that murder... is.... seimei's reincarnation himself.... 😢 next, it's ebisu and rintarou! at first, i love them as duo but after THAT ONE SHOCKING REVEAL OF KURAHASHI and the liar vs liar chapter, i changed my mind. these two should kiss. they both parallels each other, being a very very very good liar, even to their own 'friend' and they both have 'something to protect', in rintarou's case, it's his mother and in ebisu's case, it's sano. i'm waiting for the continuation of rintarou vs ebisu! that would be fire hahaakshsj i wonder how they would resolve things. another one is byakko, i love.... him.... so much..... if it weren't for him, i would never be interested THAT deeply about gods in yohaji (except suzaku bcs yeah that man is... uh... in indonesian we call him anomali or odd person something something). byakko is the only god who's connected to seimei in the relationship chart, so i wonder if he know other things about seimei! abe no seimei himself is a super secretive man, no one knows about what kind of thing going on in his head. oh my this one is a bit too long ahkshsj but the last one is seimei and haruaki. both are featured from the prologue to the latest chapter and we still don't know much about them. i like how seimei is cold, but haruaki's 'humanly' behaviour warms my heart.... and both of them shares the same soul, which got me puzzled, what about ame? why is seimei's 'consciousness' still here? there's so many things that we didn't know about our mc!!!! i hope one day we got a nice long arc about seimei, haru, and ame!!!	i love miki rintarou! but now he's nowhere in top 5 😭 after the meiji arc, i feel like i prefer his sisters more (esp ibara)	No	thank you for always translating stuffs! your works are a big help to this community! <3 keep up the good work!!!! my twt is priv most of the time, but i'm always here! again, thank you!	Ranmaru	Principal, Byakko, Seimei	Principal, Ranmaru, Ebisu, Rintarou, Byakko, Seimei, Haruaki	Post anime announcement (Dec 2023 - Oct 2024)	Recommend by friend		Rintarou	351	Principal & Ranmaru, Ebisu & Rintarou, Haruaki & Seimei			
12/26/2024 14:58:48	Twitter	Manga reader	I became a fan in 2022, quit and came back in 2024 before the anime premiere	During that time i was very fond of school comedies and it reminded me of my favorite manga at the time	EBISU ISABUROU 🗣️🗣️🗣️	Abe Amaaki, Seiryuu & Marshmellow.	Haruaki, Miki & Izuna - Douman/Ranmaru - Sano & Mame	I really love Ebisu, his personality, his stupid pride, his complex with his height, the mystery that surrounds him, the dynamic he has with Haruaki, I love him I need him to explode /hj<br><br>Im waiting for your Arc pookie	Miki Rintarou and Renren	No		Ebisu	Amaaki, Seiryuu, Marshmallow	Ebisu	2022	School life, Comedy		Rintarou, Nyuudou	39	Teacher trio, Principal & Ranmaru, Sano & Mame			
12/26/2024 15:01:24	Twitter	Manga reader	2023	Your tumblr	Principal	Haruaki, Ranmaru, Seimei	Gakutai, Seimei/Haruaki/Evil!Haruaki, The idiot trio, yamizaki and takahashi	i want to eat gakutai for breakfast, lunch, dinner, i carnally desire these two old sods, flinging past different lives yet still gamble all the way and DEAD BROKE. I ADORE malewife ranmaru and how incompetent he can be at the same time, acchan being literally the wet soggiest pathetic cat ever. <br><br>WHATEVER SEIMEI IS THE CREATURE IS????? I LOVE THE FLAVOUR?????? hrhrhrrhshsgaha (incoherent noises) <br><br>AND THE CLASS MUST BE PROTECTED. I love all of them. please i cant pick favourites... (beniko is close) i want to hug them all pls	Takahashi, Hatanaka	No	seimei and haruaki should do a henshin move	Principal	Haruaki, Ranmaru, Seimei	Ranmaru, Principal, Seimei	2023	From me?!		Takahashi, Hatanaka	91	Principal & Ranmaru, Seimei/Haruaki/Evil!Haruaki, Yoseito trio, Takahashi & Yamazaki			
12/26/2024 15:05:39	Twitter	Manga reader	2023		SANOOOOOOO	Haruaki, Fuji, and Ogoso 	A lotttt,, I love the trio teacher//their friendship too,, the class frrr they're so cute (group class)	Literally love how they all progresses throughout the chapter aahhhh so greatttt 		No		Sano	Haruaki, Fuji, Ogoso		2023				12	Teacher trio			
12/26/2024 15:23:15	Twitter	Read the manga after seeing the anime	Post anime release (Oct 2024 - now)	At first I was just bored when I was scrolling through YouTube and found Yohaji's epsd 2, then I was curious and watched it from episode 1.	MAEDA YASUTOMI	Fuji Touya, Yamato Toubyou, Hijita Koutaro	Yamato, Maeda, Kurahashi (trios) Harumiki (ship and duo) Ogata twins (family and duo)	DARLING MAEDA, HE DESERVES MORE SCREENTIME, HE NEEDS TO DRINK MORE OFTEN, MY CHILD IS SO CUTE AND PLEASE ADD MORE SCREENTIME FOR HIS PETS	Sano 	No		Maeda	Fuji, Toubyou, Hijita	Maeda	Post anime release (Oct 2024 - now)	Anime		Sano	25	Toubyou & Maeda & Kurahashi, Haruaki & Rintarou, Ogata twins			
12/26/2024 15:27:31	Discord	Manga reader	2022		Haruaki	Tenmaru, seiryuu and aachan	Gakutai	I want to see more of the tengus so badly	Not sure	No		Haruaki	Tenmaru, Seiryuu, Principal		2022				10	Principal & Ranmaru			
12/26/2024 15:29:10	Tumblr	Manga reader	2022	Haru and the comedy 	Haruaki 	Ebisu, Izuna	Heian Era group (mainly Byakko, Douman, Ranmaru, Seimei), Everyone x Haru, Ebisu and Sano/Ame/Yuuta	Ok so I love love love everything about Haru, his existence is my Roman Empire. I love how hard he tries for his students even when he’s scared. How his design is so simple yet so striking! (Draw a normal harem isekai protagonist hair cut than BAM add a ahoge and we have haru)! I love how clingy he gets with the ones he loves! I love his dynamics with his ships/non ship relationships. I love how he’s a reincarnation but has no real memories (and all the angst that entails)! I love how much he’s an adult but still my baby boy baby. I love how powerful he is but still so soft. I love how he acts with his kids (both class 2-2 and the mandragora)! I love how he thinks of others needs so much! I love how sweet he is. I love how crazy he can get when it involves sailor uniforms and how dedicated to them he is (I love his freak omg do I love his freak). I wish I currently had a plushie of him (one day, one day!) so I could bite him and throw him at walls and drown him and tuck him into bed and kiss his forehead. I love haru!!!♥︎	Haru and Sano	Yes	Thank you translating this manga and everything thing else you do for this fandom!!!!!!!!!!! You’re literally the best (also you’re part of the reason I got into not only the manga (with your translations) but also this fandom (which is one few fandoms I actually say I’m a part of!) And being in this fandom has been such a positive thing in my life and helped me so much in so many ways that I won’t go into here but I’m so glad that you exist and I want you to know that you are appreciated and people care for you!!!!!) ~♥︎♥︎♥︎♥︎♥︎♥︎♡♡♡♡♡♡♡！	Haruaki	Ebisu, Hatanaka	Haruaki	2022	Characters, Comedy	Haruaki	Sano	211	Heian squad, Ebisu & Sano, Ebisu & Amaaki, Ebisu & Kurahashi			
12/26/2024 15:35:59	Twitter	Manga reader	Post anime release (Oct 2024 - now)	friends' recs + your ppt. mostly your ppt, thank you very much for making it 🙏🙏🙏	Haruaki	Rintarou, Principal, Takahashi, Sano	teacher trio, haruaki-sano (not actively shipping but not against it either), 	not saying much about haruaki bc i haven't analysed my feelings, and will probably feel embarrassed saying it, but i like it when people/the series pointed out his growth. <br>also recently i felt immense admiration toward the principal (douman? how do people usually refer to him?) for what he did. <br>i still call ranmaru as "karasu tengu/thief captain" in my head (i just binged the manga the other day and usually forgot his name). in other series, a character like him is usually one of my faves, but i haven't really feel attached to him yet. i suspect i'll end up liking him more later.<br>also i like character who loves/are kind to my fav, so basically i like almost everyone who loves haruaki. 		No	I'm very glad I discovered this manga. Why didn't I read this sooner? Thank you so much for your translations, analysis, and other things you did for this fandom	Haruaki	Rintarou, Principal, Takahashi, Sano	Haruaki, Principal, Ranmaru	Post anime release (Oct 2024 - now)	Recommend by friend, My powerpoint?!			123	Teacher trio, Haruaki & Sano			
12/26/2024 15:36:34	Twitter	Manga reader	2020	The art style and the plot, it's hilarious and quite healing ^⁠_⁠_⁠_⁠_⁠_⁠_⁠_⁠_⁠_⁠^	Haruaki Abe	Rintarou Miki, Ebisu Isaburou and Abe Amaaki	Rintarou and Haruaki i love them very much! I shipped them~ Also the trio of Haruaki, Rintarou and Hatanaka and of course the Abe family they're so cute especially Mama-aki and Papa-aki!	Haru is so cuteeeeee! He's funny, kind and everything nice! Also Rintarou and the others I love them very much! That no words can express how much I love them(⁠✿⁠^⁠‿⁠^⁠)	Haruaki Abe (he's always my no. 1)	No	Thank you for doing this! It's really fun (⁠≧⁠▽⁠≦⁠)	Haruaki	Rintarou, Ebisu, Amaaki	Haruaki, Rintarou	2020	Art style, Story, Comedy			30	Haruaki & Rintarou, Teacher trio, Abe family			
12/26/2024 15:43:30	Tumblr	Manga reader	2019	I think I was just going through random mangas and was probably gonna drop until I read the Tokyo rescue arc. Like the whole Ebisu introduction and me being surprised there was going to be plot. Then I got more hooked when Nyuudou hinted at his family issues during the summer chapters, bc i wasn’t expecting for the  students to have backstories aside from Sano.  	HARUAKI ABE	Toubyou, Satsuki, Kashima	Sano+Haruaki Haruaki+Miki+hatankana Beniko+Hijita+mame+sano	Initially I liked Toubyou bc his design reminded of Lemon from Tbhk, i just found him to be fun character. But now he has so much potential with his relationship with kurahashi. <br><br>Speaking of potential, Tanamai needs to implement some of Satsuki irl lore into the story. It fits so well with the setting of Yohaji, since she was human sorcerer during the heian period who was against how Kyoto ruled.  She is such a silly character and im glad the anime is gifting us with more Satsuki appearances.<br><br> Kashima has my heart despite his limited appearances, I need him to appear more. Like he has a tsukkomi personality, is weak even though he’s a oni and is as smart as Fuji. He also very fun to doodle with shocked and uncomfortable expressions. I am so happy with his recent appearances, I really wasn’t expecting him to be on the volume cover.	Sano 	No	THANK YOU SO MUCH FOR TRANSLATING THE MANGA, I HOPE GREAT FORTUNE FOR YOU <333333	Haruaki	Toubyou, Satsuki, Kashima	Toubyou, Satsuki, Kashima	2019	Story		Sano	152	Haruaki & Sano, Teacher trio, Sano friendgroup			
